brand,model,model_year,milage,fuel_type,transmission,accident,price,engine_hp,brand_id,model_id,fuel_type_id,transmission_norm,age
BMW,X1 xDrive28i,2019,52,Gasoline,Transmission w/Dual Shift Mode,0,34500,228.0,4,1784,3,2,6
Ford,F-350 Platinum,2022,24,Diesel,10-Speed A/T,0,99750,475.0,14,689,0,0,3
Mercedes-Benz,Sprinter High Roof,2015,2,Diesel,A/T,0,39500,188.0,36,1616,0,0,10
Dodge,Challenger GT,2021,40,Gasoline,A/T,0,32500,303.0,11,440,3,0,4
Audi,S4 3.0 Prestige,2012,39,Gasoline,7-Speed A/T,0,31000,333.0,3,1462,3,0,13
Toyota,Tacoma TRD Sport,2018,84,Gasoline,A/T,0,35998,309.0,53,1667,3,0,7
Mercedes-Benz,Sprinter 2500 Standard Roof,2021,13,Diesel,7-Speed A/T,0,56500,188.0,36,1612,0,0,4
INFINITI,Q50 3.0t Red Sport 400,2018,52,Gasoline,Transmission w/Dual Shift Mode,0,28900,400.0,20,1239,3,2,7
Porsche,911 Carrera 4S,2002,120,Gasoline,6-Speed Manual,1,36995,320.0,43,147,3,1,23
Ford,Expedition Max Limited,2021,31,Gasoline,10-Speed A/T,0,51999,375.0,14,638,3,0,4
Chevrolet,Corvette Stingray w/3LT,2023,1,Gasoline,8-Speed A/T,0,92000,490.0,9,511,3,0,2
Mercedes-Benz,C-Class C 300,2019,40,Gasoline,A/T,0,27900,255.0,36,334,3,0,6
Jeep,Grand Cherokee Limited,2005,100,Gasoline,A/T,0,9998,325.0,22,846,3,0,20
Dodge,Charger SRT Hellcat,2020,54,Gasoline,8-Speed A/T,1,67000,707.0,11,456,3,0,5
Mercedes-Benz,C-Class C 300 4MATIC,2018,49,Gasoline,A/T,0,23450,241.0,36,335,3,0,7
Porsche,911 Carrera S,2020,28,Gasoline,8-Speed A/T,0,134999,443.0,43,153,3,0,5
Cadillac,DTS Luxury,2007,130,Gasoline,A/T,1,3499,275.0,8,531,3,0,18
Maserati,Grecale Modena,2023,4,Gasoline,8-Speed A/T,0,69645,232.0,32,851,3,0,2
Mercedes-Benz,S-Class S 550,2016,78,Gasoline,7-Speed A/T,0,34500,449.0,36,1450,3,0,9
Chevrolet,Malibu 1LT,2017,54,Gasoline,A/T,1,16000,160.0,9,1034,3,0,8
Nissan,Quest SL,2011,185,Gasoline,A/T,1,7500,260.0,39,1275,3,0,14
Mercedes-Benz,SLK-Class SLK 250,2015,49,Gasoline,7-Speed A/T,0,23500,201.0,36,1499,3,0,10
GMC,Sierra 2500 Denali,2024,2,Gasoline,10-Speed A/T,0,81500,401.0,15,1548,3,0,1
Lexus,RX 350 Base,2016,72,Gasoline,8-Speed A/T,0,28000,295.0,27,1320,3,0,9
Chevrolet,Corvette Stingray w/3LT,2020,5,Gasoline,8-Speed A/T with Auto-Shift,0,87500,464.0,9,511,3,0,5
BMW,330 i,2019,42,Gasoline,8-Speed A/T,0,27500,255.0,4,47,3,0,6
Mercedes-Benz,GLC 300 Base,2020,43,Gasoline,A/T,0,33500,255.0,36,767,3,0,5
Tesla,Model S 75D,2016,102,Electric,1-Speed A/T,0,31300,518.0,52,1090,2,0,9
Chevrolet,Corvette Stingray w/2LT,2022,11,Gasoline,8-Speed Manual,0,80900,464.0,9,510,3,1,3
Jaguar,XF 25t Prestige,2018,38,Gasoline,Transmission w/Dual Shift Mode,0,32500,247.0,21,1835,3,2,7
Ford,F-150 XLT,2021,36,Gasoline,10-Speed A/T,0,42995,273.0,14,670,3,0,4
Ford,Bronco Outer Banks,2023,2,Gasoline,10-Speed A/T,0,54900,275.0,14,323,3,0,2
Scion,FR-S Monogram,2014,163,Gasoline,6-Speed Manual,1,8900,200.0,49,706,3,1,11
Mercedes-Benz,C-Class C 300 4MATIC,2020,14,Gasoline,9-Speed A/T,0,35500,255.0,36,335,3,0,5
Chevrolet,Tahoe Premier,2019,49,Gasoline,A/T,0,49573,339.0,9,1673,3,0,6
BMW,M3 Base,2002,117,Gasoline,6-Speed A/T,0,15000,333.0,4,970,3,0,23
Ford,F-150 Lariat,2016,25,E85 Flex Fuel,6-Speed A/T,0,65000,385.0,14,660,1,0,9
BMW,i3 Base w/Range Extender,2014,74,Electric,A/T,0,11499,170.0,4,1892,2,0,11
INFINITI,G37 Journey,2013,33,Gasoline,A/T,0,21990,328.0,20,745,3,0,12
Ford,Expedition XLT,2007,124,Gasoline,6-Speed A/T,0,6900,300.0,14,642,3,0,18
BMW,X3 sDrive30i,2021,13,Gasoline,A/T,0,39990,248.0,4,1788,3,0,4
Aston,Martin Vantage GT Base,2015,21,Gasoline,6-Speed Manual,0,80000,430.0,2,1046,3,1,10
Chevrolet,Tahoe LT,2009,105,E85 Flex Fuel,6-Speed A/T,0,15000,320.0,9,1671,1,0,16
Ford,Transit-250 Base,2020,53,Gasoline,A/T,1,38500,310.0,14,1715,3,0,5
Lexus,ES 250 Base,2021,18,Gasoline,A/T,0,39998,213.0,27,566,3,0,4
RAM,1500 Rebel,2020,64,Hybrid,8-Speed A/T,1,41900,395.0,44,13,4,0,5
Ford,Maverick XL,2023,12,Hybrid,A/T,0,29999,191.0,14,1050,4,0,2
BMW,Z3 3.0i Roadster,2001,104,Gasoline,5-Speed Manual,0,10500,225.0,4,1875,3,1,24
Chevrolet,Camaro 1SS,2022,7,Gasoline,6-Speed Manual,0,50000,455.0,9,399,3,1,3
Chevrolet,Corvette Stingray w/3LT,2023,9,Gasoline,8-Speed A/T,0,92000,490.0,9,511,3,0,2
Pontiac,Solstice GXP,2007,8,Gasoline,5-Speed A/T,0,19000,260.0,42,1585,3,0,18
Cadillac,XTS Luxury,2017,69,Gasoline,6-Speed A/T,1,20997,304.0,8,1860,3,0,8
Toyota,Highlander Limited,2011,106,Gasoline,5-Speed A/T,1,16600,270.0,53,864,3,0,14
Lincoln,Navigator Reserve,2020,68,Gasoline,10-Speed A/T,1,55999,450.0,28,1148,3,0,5
Toyota,Highlander Hybrid Limited Platinum,2019,14,Hybrid,CVT Transmission,0,43000,306.0,53,861,4,0,6
Audi,A3 2.0T Tech Premium,2018,40,Gasoline,Transmission w/Dual Shift Mode,0,26999,220.0,3,168,3,2,7
Jeep,Wrangler SE,2003,92,Gasoline,Manual,0,12500,150.0,22,1768,3,1,22
Toyota,Tacoma SR,2022,5,Gasoline,A/T,0,36500,278.0,53,1664,3,0,3
Chevrolet,Trailblazer SS,2007,108,Gasoline,A/T,1,15000,395.0,9,1711,3,0,18
Audi,A5 2.0T Premium Plus,2019,24,Gasoline,7-Speed A/T,0,34995,248.0,3,177,3,0,6
Audi,A6 55 Premium,2020,25,Hybrid,7-Speed A/T,0,39900,335.0,3,188,4,0,5
Mercedes-Benz,Sprinter 2500,2016,399,Diesel,5-Speed A/T,1,24500,188.0,36,1610,0,0,9
Porsche,911 Carrera,2005,46,Gasoline,6-Speed Manual,0,49999,325.0,43,143,3,1,20
Chevrolet,Corvette Stingray w/2LT,2022,3,Gasoline,8-Speed A/T,0,85989,490.0,9,510,3,0,3
GMC,Acadia SLE,2021,26,Gasoline,A/T,0,30900,228.0,15,244,3,0,4
Porsche,911 Carrera,2020,13,Gasoline,8-Speed A/T,0,107900,379.0,43,143,3,0,5
Chevrolet,Corvette Base,2007,124,Gasoline,Transmission w/Dual Shift Mode,1,27000,400.0,9,505,3,2,18
Ford,Mustang GT Premium,2018,27,Gasoline,6-Speed Manual,0,42500,460.0,14,1122,3,1,7
Ford,Edge SEL,2021,18,Gasoline,8-Speed A/T,0,31933,232.0,14,578,3,0,4
Cadillac,Escalade Luxury,2012,114,E85 Flex Fuel,A/T,0,16100,403.0,8,610,1,0,13
Chevrolet,Corvette Stingray w/3LT,2022,5,Gasoline,8-Speed A/T,0,89900,490.0,9,511,3,0,3
Toyota,Corolla LE,2016,18,Gasoline,A/T,0,15100,132.0,53,499,3,0,9
Chevrolet,Express 2500 Work Van,2017,56,Gasoline,A/T,0,44600,285.0,9,655,3,0,8
Chevrolet,Trax LS,2020,21,Gasoline,6-Speed A/T,0,19000,138.0,9,1723,3,0,5
Volkswagen,Golf Auto TSI S,2015,108,Gasoline,Transmission w/Dual Shift Mode,0,13200,170.0,54,823,3,2,10
Nissan,Pathfinder Silver,2012,206,Gasoline,Transmission w/Dual Shift Mode,0,5000,266.0,39,1203,3,2,13
Ford,F-150 Platinum,2018,37,E85 Flex Fuel,10-Speed A/T,0,46000,395.0,14,665,1,0,7
Land,Rover Range Rover Velar P380 SE R-Dynamic,2019,20,Gasoline,8-Speed A/T,0,51900,380.0,26,1441,3,0,6
Kia,Sportage LX,2010,208,Gasoline,A/T,0,3500,173.0,24,1604,3,0,15
Lexus,LS 460 Base,2012,200,Gasoline,Transmission w/Dual Shift Mode,1,9995,380.0,27,925,3,2,13
MINI,Cooper S Base,2012,66,Gasoline,6-Speed A/T,0,10999,181.0,31,495,3,0,13
Bentley,Bentayga Activity Edition,2018,41,Gasoline,8-Speed A/T,0,113000,600.0,5,300,3,0,7
Volvo,XC60 T6 Inscription,2019,21,Gasoline,A/T,0,36800,330.0,55,1821,3,0,6
Ford,Explorer Limited,2018,86,Gasoline,Transmission w/Dual Shift Mode,0,26900,290.0,14,644,3,2,7
Mercedes-Benz,G-Class G 550 4MATIC,2016,51,Gasoline,7-Speed A/T,0,73000,416.0,36,741,3,0,9
Jeep,Wrangler Unlimited Rubicon 392,2021,38,Gasoline,Transmission w/Dual Shift Mode,0,72980,470.0,22,1776,3,2,4
Toyota,Avalon Hybrid XLE Premium,2015,161,Hybrid,CVT Transmission,0,11500,200.0,53,282,4,0,10
Nissan,Juke SL,2012,75,Gasoline,CVT Transmission,0,12500,188.0,39,915,3,0,13
Porsche,911 Carrera 4,2013,68,Gasoline,7-Speed A/T,1,59500,350.0,43,144,3,0,12
MINI,Cooper S Base,2012,152,Gasoline,6-Speed A/T,0,9000,181.0,31,495,3,0,13
Subaru,Ascent Touring 7-Passenger,2019,71,Gasoline,CVT Transmission,0,23900,260.0,50,273,3,0,6
Subaru,WRX STI Base,2017,38,Gasoline,6-Speed Manual,0,32500,305.0,50,1760,3,1,8
Land,Rover Range Rover Sport HSE,2019,42,Gasoline,Transmission w/Dual Shift Mode,0,48990,340.0,26,1426,3,2,6
Kia,Sorento Plug-In Hybrid SX Prestige,2022,10,Plug-In Hybrid,6-Speed A/T,0,44990,261.0,24,1599,5,0,3
Chevrolet,Corvette Stingray w/2LT,2022,8,Gasoline,8-Speed A/T,0,92500,490.0,9,510,3,0,3
Tesla,Model 3 Performance,2020,45,Electric,1-Speed A/T,0,45999,455.0,52,1085,2,0,5
Nissan,Armada SV,2017,187,Gasoline,A/T,0,16995,390.0,39,266,3,0,8
Porsche,Cayenne Turbo S,2014,99,Gasoline,8-Speed A/T,0,32000,550.0,43,433,3,0,11
Subaru,Outback Touring XT,2021,34,Gasoline,CVT Transmission,0,34000,260.0,50,1173,3,0,4
Acura,RLX Advance Package,2016,103,Gasoline,6-Speed A/T,0,15450,310.0,0,1303,3,0,9
Ford,Mustang GT,2001,53,Gasoline,5-Speed Manual,0,16995,260.0,14,1121,3,1,24
BMW,330 i xDrive,2017,59,Gasoline,A/T,0,23000,248.0,4,48,3,0,8
Mercedes-Benz,SL-Class SL550 Roadster,2009,60,Gasoline,7-Speed A/T,0,27000,382.0,36,1495,3,0,16
Audi,SQ8 4.0T Premium Plus,2021,43,Gasoline,Transmission w/Dual Shift Mode,0,76400,500.0,3,1509,3,2,4
MINI,Cooper S Base,2007,118,Gasoline,A/T,0,3600,172.0,31,495,3,0,18
Ford,Mustang EcoBoost,2021,17,Gasoline,10-Speed A/T,0,31000,310.0,14,1119,3,0,4
Audi,RS 7 4.0T Prestige,2016,65,Gasoline,8-Speed A/T,0,50000,560.0,3,1311,3,0,9
Mercedes-Benz,GLC 300 GLC 300,2022,1,Gasoline,A/T,0,46798,232.0,36,769,3,0,3
Volkswagen,Touareg TDI Lux,2015,15,Diesel,8-Speed A/T,0,35000,240.0,54,1700,0,0,10
Porsche,Cayenne GTS,2016,65,Gasoline,8-Speed A/T,0,41000,440.0,43,427,3,0,9
Jeep,Grand Wagoneer Series III,2022,31,Gasoline,8-Speed A/T,0,83000,471.0,22,850,3,0,3
Tesla,Model X 100D,2018,23,Electric,1-Speed A/T,0,57000,518.0,52,1099,2,0,7
MINI,Cooper S Base,2011,64,Gasoline,6-Speed Manual,0,10500,181.0,31,495,3,1,14
RAM,1500 Laramie,2022,13,Gasoline,8-Speed A/T,0,46999,369.0,44,10,3,0,3
Chevrolet,Camaro Base,2001,65,Gasoline,A/T,0,7500,200.0,9,402,3,0,24
Jeep,Cherokee X,2022,10,Gasoline,A/T,0,33498,271.0,22,461,3,0,3
BMW,ALPINA B7 xDrive,2013,135,Gasoline,A/T,1,14000,445.0,4,205,3,0,12
Volvo,XC90 3.2 Premier Plus,2013,209,Gasoline,6-Speed A/T,1,7500,240.0,55,1825,3,0,12
INFINITI,Q50 3.0T Premium,2016,50,Gasoline,7-Speed A/T,1,21500,300.0,20,1238,3,0,9
MINI,Cooper Base,2009,90,Gasoline,6-Speed Manual,0,9250,118.0,31,494,3,1,16
Porsche,911 Carrera 4S,2014,37,Gasoline,Transmission w/Dual Shift Mode,0,82499,400.0,43,147,3,2,11
Jeep,Grand Wagoneer Base,2023,4,Gasoline,8-Speed A/T,0,84620,432.0,22,849,3,0,2
Lexus,RX 350 Base,2021,31,Gasoline,8-Speed A/T,0,44950,309.0,27,1320,3,0,4
RAM,1500 Laramie,2022,13,Gasoline,8-Speed A/T,0,46599,369.0,44,10,3,0,3
Jeep,Gladiator Overland,2020,9,Gasoline,8-Speed A/T,0,49895,285.0,22,817,3,0,5
Ford,Fusion Hybrid Base,2011,224,Hybrid,A/T,1,4500,156.0,14,734,4,0,14
Audi,A6 2.0T Premium Plus,2016,96,Gasoline,8-Speed A/T,0,21990,252.0,3,181,3,0,9
Chevrolet,Silverado 1500 Z71 Extended Cab,2004,185,Gasoline,4-Speed A/T,1,10500,295.0,9,1571,3,0,21
Porsche,Taycan Base,2021,7,Electric,2-Speed A/T,0,79999,375.0,43,1679,2,0,4
Honda,Accord Hybrid Touring,2017,96,Hybrid,CVT Transmission,1,18500,212.0,17,256,4,0,8
RAM,2500 SLT,2018,68,Gasoline,6-Speed A/T,0,36500,410.0,44,29,3,0,7
Land,Rover Range Rover Sport Supercharged,2015,64,E85 Flex Fuel,Transmission w/Dual Shift Mode,0,44850,550.0,26,1433,1,2,10
Chevrolet,Colorado ZR2,2018,76,Gasoline,8-Speed A/T,0,33500,308.0,9,474,3,0,7
GMC,Sierra 2500 Denali,2017,96,Diesel,6-Speed A/T,1,53000,445.0,15,1548,0,0,8
Subaru,Crosstrek 2.0i Limited,2018,75,Gasoline,Transmission w/Dual Shift Mode,0,24000,152.0,50,521,3,2,7
Subaru,Outback 2.5i Limited,2014,158,Gasoline,A/T CVT,1,9995,213.0,50,1166,3,0,11
Tesla,Model X Plaid,2022,15,Electric,A/T,0,95999,1020.0,52,1107,2,0,3
Jeep,Wrangler Unlimited Rubicon,2012,80,Gasoline,A/T,0,30000,285.0,22,1775,3,0,13
Tesla,Model S 100D,2018,83,Electric,1-Speed A/T,0,45000,518.0,52,1088,2,0,7
Mercedes-Benz,C-Class C 300 4MATIC,2021,19,Gasoline,A/T,0,37999,255.0,36,335,3,0,4
Porsche,911 Carrera S,2013,64,Gasoline,7-Speed A/T,1,67000,400.0,43,153,3,0,12
Mercedes-Benz,GLS 450 Base 4MATIC,2019,34,Gasoline,9-Speed A/T,0,46900,362.0,36,776,3,0,6
Buick,Envision Preferred,2021,20,Gasoline,9-Speed A/T,0,33295,232.0,7,595,3,0,4
Nissan,Armada Platinum,2022,8,Gasoline,7-Speed A/T,0,59950,400.0,39,264,3,0,3
Chevrolet,Corvette Stingray w/2LT,2021,25,Gasoline,Transmission w/Dual Shift Mode,0,72500,490.0,9,510,3,2,4
Ford,Mustang Shelby GT500,2013,16,Gasoline,6-Speed Manual,0,66400,650.0,14,1129,3,1,12
Ford,F-150 XL,2018,52,E85 Flex Fuel,A/T,0,35000,395.0,14,669,1,0,7
Porsche,Cayenne Turbo,2004,92,Gasoline,Transmission w/Dual Shift Mode,0,12000,450.0,43,431,3,2,21
Mitsubishi,Eclipse Spyder GT,2008,63,Gasoline,A/T,1,10000,260.0,38,575,3,0,17
Lexus,GX 470 Base,2007,117,Gasoline,5-Speed A/T,0,19975,263.0,27,795,3,0,18
Dodge,Dakota Big Horn/Lone Star,2010,172,Gasoline,4-Speed A/T,1,7500,210.0,11,533,3,0,15
Jeep,Wrangler Sport,2012,57,Gasoline,A/T,0,22500,285.0,22,1771,3,0,13
Subaru,Outback Limited,2020,45,Gasoline,CVT Transmission,0,28300,182.0,50,1171,3,0,5
Jeep,Wrangler Unlimited Rubicon,2013,182,Gasoline,6-Speed Manual,0,21000,285.0,22,1775,3,1,12
Subaru,Ascent Touring 7-Passenger,2021,40,Gasoline,A/T CVT,0,36791,190.0,50,273,3,0,4
Ford,F-350 XL,2017,156,Diesel,6-Speed A/T,0,40000,440.0,14,690,0,0,8
Porsche,Cayenne Turbo S,2014,156,Gasoline,8-Speed A/T,0,36000,550.0,43,433,3,0,11
BMW,X1 xDrive28i,2020,28,Gasoline,A/T,0,29000,228.0,4,1784,3,0,5
Toyota,4Runner Limited,2014,147,Gasoline,5-Speed A/T,1,24999,270.0,53,81,3,0,11
GMC,Yukon Denali,2019,88,Gasoline,10-Speed A/T,1,42900,420.0,15,1866,3,0,6
Toyota,C-HR LE,2020,14,Gasoline,A/T CVT,1,27671,232.0,53,343,3,0,5
Subaru,Outback Limited XT,2020,37,Gasoline,A/T CVT,1,30427,190.0,50,1172,3,0,5
Chevrolet,Silverado 1500 LT Trail Boss,2020,49,Gasoline,A/T,0,44900,355.0,9,1564,3,0,5
BMW,X5 xDrive50i,2013,58,Gasoline,8-Speed A/T,0,17900,400.0,4,1806,3,0,12
Audi,A6 55 Prestige,2021,23,Hybrid,A/T,0,52000,335.0,3,190,4,0,4
Subaru,Outback 2.5i Limited,2014,78,Gasoline,A/T,0,14750,173.0,50,1166,3,0,11
Ford,F-250 King Ranch,2020,36,Diesel,10-Speed A/T,0,69900,475.0,14,673,0,0,5
Honda,CR-V EX,2004,156,Gasoline,A/T,1,3990,160.0,17,359,3,0,21
Lexus,GX 460 Luxury,2021,18,Gasoline,A/T,0,59000,301.0,27,793,3,0,4
Ford,Explorer XLT,2013,149,Gasoline,A/T,1,7850,290.0,14,650,3,0,12
Subaru,Forester 2.5i Limited,2015,90,Gasoline,CVT Transmission,0,16000,170.0,50,723,3,0,10
Ford,Bronco Wildtrak Advanced,2022,10,Gasoline,Transmission w/Dual Shift Mode,0,64500,315.0,14,329,3,2,3
Mercedes-Benz,A-Class A 220 4MATIC,2019,29,Gasoline,7-Speed A/T with Auto-Shift,0,29500,232.0,36,164,3,0,6
Lexus,NX 200t Base,2015,124,Gasoline,A/T,1,17900,235.0,27,1137,3,0,10
Ford,F-250 Lariat,2017,51,Diesel,6-Speed A/T,0,61000,440.0,14,675,0,0,8
Porsche,911 Carrera C4S,2006,65,Gasoline,6-Speed Manual,0,43000,355.0,43,150,3,1,19
Toyota,Camry XSE,2022,19,Gasoline,A/T,0,38298,309.0,53,415,3,0,3
BMW,i3 94 Ah,2017,43,Electric,1-Speed A/T,0,16500,170.0,4,1890,2,0,8
Porsche,911 GT3,2018,10,Gasoline,7-Speed A/T with Auto-Shift,0,188900,387.0,43,157,3,0,7
Mercedes-Benz,E-Class E55 AMG,2005,131,Gasoline,5-Speed A/T,0,16500,469.0,36,557,3,0,20
Toyota,Highlander XLE,2022,31,Gasoline,Transmission w/Dual Shift Mode,0,43000,295.0,53,868,3,2,3
Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,2021,24,Plug-In Hybrid,8-Speed A/T,0,44900,400.0,55,1478,5,0,4
Audi,A6 3.0T Premium Plus,2016,73,Gasoline,A/T,1,22000,333.0,3,184,3,0,9
Mercedes-Benz,E-Class E 350 4MATIC,2014,90,Gasoline,7-Speed A/T,0,18995,302.0,36,550,3,0,11
Nissan,Juke SL,2012,73,Gasoline,CVT Transmission,1,15000,188.0,39,915,3,0,13
Mercedes-Benz,CLS-Class CLS 550,2012,79,Gasoline,7-Speed A/T,0,19999,402.0,36,356,3,0,13
Audi,A3 2.0T Premium,2012,112,Gasoline,6-Speed A/T,0,11200,200.0,3,167,3,0,13
Lexus,GX 460 Base,2018,75,Gasoline,6-Speed A/T,1,38095,301.0,27,792,3,0,7
Ford,Mustang Premium,2007,170,Gasoline,A/T,1,5900,210.0,14,1127,3,0,18
Honda,Pilot EX-L,2011,175,Gasoline,5-Speed A/T,0,9000,250.0,17,1210,3,0,14
BMW,540 i,2017,98,Gasoline,8-Speed A/T,0,24500,335.0,4,104,3,0,8
Chrysler,300 S,2012,53,Gasoline,Transmission w/Dual Shift Mode,1,13750,292.0,10,32,3,2,13
RAM,2500 Longhorn,2015,72,Diesel,6-Speed A/T,0,52500,370.0,44,27,0,0,10
Acura,TSX Base,2005,152,Gasoline,6-Speed Manual,0,7899,200.0,0,1650,3,1,20
Lotus,Evora 2+2,2011,20,Gasoline,6-Speed Manual,0,51000,276.0,29,624,3,1,14
Chevrolet,Avalanche 1500 LT,2010,170,E85 Flex Fuel,A/T,1,9000,320.0,9,279,1,0,15
Ford,F-150 XLT,2019,70,E85 Flex Fuel,10-Speed A/T,0,34600,395.0,14,670,1,0,6
Toyota,Tundra SR5,2020,26,Gasoline,6-Speed A/T,1,46199,381.0,53,1736,3,0,5
Honda,Fit Sport,2007,156,Gasoline,Transmission w/Dual Shift Mode,1,5200,109.0,17,712,3,2,18
Chevrolet,Silverado 2500 LTZ,2016,173,Diesel,A/T,1,32500,397.0,9,1577,0,0,9
Honda,Accord Crosstour EX-L,2010,145,Gasoline,A/T,0,9000,271.0,17,252,3,0,15
Ford,F-250 XLT Super Duty,2001,64,Gasoline,A/T,0,7500,260.0,14,683,3,0,24
RAM,1500 TRX,2021,15,Gasoline,8-Speed A/T,0,90000,702.0,44,16,3,0,4
Buick,Envision Essence,2020,29,Gasoline,6-Speed A/T,0,32063,213.0,7,594,3,0,5
Volkswagen,Atlas 3.6L SEL Premium R-Line,2022,14,Gasoline,8-Speed A/T,0,46900,276.0,54,276,3,0,3
Mercedes-Benz,CLS 450 Base,2019,67,Hybrid,Transmission w/Dual Shift Mode,0,44500,369.0,36,354,4,2,6
Jeep,Wrangler Unlimited Sport,2017,85,Gasoline,5-Speed A/T,0,23500,285.0,22,1778,3,0,8
Mercedes-Benz,S-Class S 63 AMG,2008,93,Gasoline,A/T,0,17800,518.0,36,1455,3,0,17
Hyundai,Genesis Coupe 3.8 Track,2010,128,Gasoline,6-Speed Manual,1,6000,306.0,19,809,3,1,15
Ford,Mustang Mach-E GT,2022,8,Electric,1-Speed A/T,0,60999,480.0,14,1124,2,0,3
GMC,Canyon Elevation Standard,2022,16,Gasoline,8-Speed A/T,0,32900,308.0,15,417,3,0,3
Jaguar,XK Base,2013,56,Gasoline,6-Speed A/T,0,27200,385.0,21,1848,3,0,12
Ford,F-250 LARIAT,2021,42,Diesel,A/T,0,76598,422.0,14,674,0,0,4
Toyota,RAV4 Base,2009,78,Gasoline,4-Speed A/T,0,12000,179.0,53,1287,3,0,16
Ford,Expedition Platinum,2018,49,Gasoline,10-Speed A/T,0,51499,400.0,14,640,3,0,7
Jeep,Wrangler Unlimited 4xe Sahara,2021,51,Hybrid,8-Speed A/T,0,42700,232.0,22,1773,4,0,4
Ford,F-150 XLT,2016,26,E85 Flex Fuel,6-Speed A/T,0,25500,282.0,14,670,1,0,9
Tesla,Model S Plaid,2021,20,Electric,A/T,0,69995,1020.0,52,1098,2,0,4
Toyota,Tacoma SR5,2018,25,Gasoline,6-Speed A/T,1,34955,309.0,53,1665,3,0,7
Audi,TT Roadster quattro,2002,69,Gasoline,6-Speed Manual,1,9995,225.0,3,1659,3,1,23
Toyota,Highlander Hybrid Limited Platinum,2019,46,Hybrid,CVT Transmission,0,40000,306.0,53,861,4,0,6
Jeep,Liberty Sport,2008,141,Gasoline,A/T,1,6500,210.0,22,960,3,0,17
Toyota,Sequoia Limited,2018,64,Gasoline,6-Speed A/T,1,48000,381.0,53,1527,3,0,7
Ford,Transit-350 Base,2020,19,Gasoline,A/T,0,58000,310.0,14,1716,3,0,5
Subaru,BRZ Limited,2013,130,Gasoline,6-Speed A/T,1,13490,200.0,50,294,3,0,12
Volvo,XC60 3.2,2012,102,Gasoline,6-Speed A/T,0,10800,240.0,55,1818,3,0,13
Subaru,Impreza WRX Sti Special Edition,2010,9,Gasoline,6-Speed Manual,0,39900,305.0,50,902,3,1,15
Chevrolet,Bolt EV LT,2018,49,Electric,1-Speed A/T,0,17500,200.0,9,310,2,0,7
Chevrolet,Monte Carlo Supercharged SS,2004,149,Gasoline,A/T,0,6500,240.0,9,1111,3,0,21
Cadillac,Escalade Platinum Edition,2012,160,E85 Flex Fuel,A/T,0,12900,403.0,8,612,1,0,13
Chrysler,300M Base,2004,45,Gasoline,A/T,0,6000,250.0,10,36,3,0,21
Chevrolet,Silverado 2500 LT H/D Extended Cab,2006,169,Diesel,6-Speed A/T,0,19500,360.0,9,1576,0,0,19
Mercedes-Benz,AMG C 63 S,2017,46,Gasoline,7-Speed A/T,0,56000,503.0,36,210,3,0,8
Acura,TLX V6 Tech,2015,38,Gasoline,9-Speed A/T,0,21900,290.0,0,1647,3,0,10
Chevrolet,Corvette Z06,2006,42,Gasoline,6-Speed Manual,0,42000,505.0,9,512,3,1,19
Lexus,NX 350h Premium,2024,300,Hybrid,A/T,0,50999,240.0,27,1141,4,0,1
Mercedes-Benz,SLK-Class SLK 350,2008,121,Gasoline,7-Speed A/T,0,13900,268.0,36,1500,3,0,17
Jeep,Wrangler Unlimited Sahara,2020,76,Gasoline,8-Speed A/T,0,35234,232.0,22,1777,3,0,5
Chevrolet,Silverado 1500 LT,2012,104,E85 Flex Fuel,6-Speed A/T,1,16500,315.0,9,1561,1,0,13
Lexus,GX 460 Base,2010,97,Gasoline,A/T,1,22000,301.0,27,792,3,0,15
Jeep,Wrangler Unlimited X,2008,137,Gasoline,A/T,0,15900,202.0,22,1780,3,0,17
RAM,1500 Tradesman/Express,2017,40,Gasoline,A/T,1,24000,395.0,44,17,3,0,8
Ford,Explorer ST,2021,39,Gasoline,10-Speed A/T,0,44605,341.0,14,646,3,0,4
BMW,M4 Competition,2021,12,Gasoline,8-Speed A/T,1,90000,503.0,4,978,3,0,4
Chevrolet,Colorado ZR2,2019,39,Gasoline,8-Speed A/T,0,34700,308.0,9,474,3,0,6
Lincoln,Navigator L Select,2016,84,Gasoline,6-Speed A/T,1,25221,380.0,28,1146,3,0,9
Mercedes-Benz,E-Class E 350,2016,58,Gasoline,A/T,0,24999,302.0,36,549,3,0,9
Ford,Mustang Shelby GT500,2007,7,Gasoline,6-Speed Manual,0,40999,500.0,14,1129,3,1,18
Dodge,Charger SRT8,2008,98,Gasoline,5-Speed A/T,1,15500,425.0,11,458,3,0,17
Jaguar,XK Base,2007,56,Gasoline,A/T,0,18000,300.0,21,1848,3,0,18
Honda,Civic EX,2020,14,Gasoline,CVT Transmission,0,26000,174.0,17,462,3,0,5
Subaru,Impreza 2.0i,2019,30,Gasoline,CVT Transmission,1,21250,152.0,50,892,3,0,6
Saab,9-3 Aero,2009,106,Gasoline,6-Speed A/T,0,12950,280.0,47,141,3,0,16
BMW,650 Gran Coupe i xDrive,2014,83,Gasoline,8-Speed A/T,0,18700,445.0,4,114,3,0,11
Jeep,Wrangler Unlimited Sport,2018,58,Gasoline,8-Speed A/T,0,35000,285.0,22,1778,3,0,7
